country_code,shop_id,date,item_id,category_slug,category_id
id,200048291,2026-07-03,24391909325,246753392,246753392
id,200048291,2026-07-03,25792854551,246753392,246753392
id,200048291,2026-07-03,12173928596,246753422,246753422
id,200048291,2026-07-03,19831965366,246753422,246753422
id,200048291,2026-07-03,23628781470,246753422,246753422
id,200048291,2026-07-03,18720054806,246753422,246753422
id,200048291,2026-07-03,18094530150,249753876,249753876
id,200048291,2026-07-03,24391909325,249753876,249753876
id,200048291,2026-07-03,22658820157,249753876,249753876
id,200048291,2026-07-03,12173928596,37805375,37805375
id,200048291,2026-07-03,28935499288,37805375,37805375
id,200048291,2026-07-03,18094530150,37805375,37805375
id,200048291,2026-07-03,23818896819,37805375,37805375
id,200048291,2026-07-03,24391909325,37805375,37805375
id,200048291,2026-07-03,18720054806,37805375,37805375
id,200048291,2026-07-03,20324876969,37805375,37805375
id,430940247,2026-07-01,25128378434,248170705,248170705
id,430940247,2026-07-01,13891549078,257288159,257288159
id,430940247,2026-07-01,16467668419,257288159,257288159
id,430940247,2026-07-01,26162758938,257288159,257288159
id,430940247,2026-07-01,21986477611,257288198,257288198
id,430940247,2026-07-01,26211988855,257288198,257288198
id,430940247,2026-07-01,26107772535,257288198,257288198
id,430940247,2026-07-01,28207762425,257288198,257288198
id,430940247,2026-07-01,26152539358,257288198,257288198
id,430940247,2026-07-01,19386535971,257288198,257288198
id,430940247,2026-07-01,28319706906,257288198,257288198
id,430940247,2026-07-01,25550661955,257288198,257288198
id,430940247,2026-07-01,26123018764,257288198,257288198
id,430940247,2026-07-01,26757768295,257288198,257288198
id,430940247,2026-07-01,19391572774,257288224,257288224
id,430940247,2026-07-01,24780819359,257288224,257288224
id,430940247,2026-07-01,29219666255,257288224,257288224
id,430940247,2026-07-01,23648595718,257516849,257516849
id,430940247,2026-07-01,17898155276,257516849,257516849
id,430940247,2026-07-01,23148596857,257516849,257516849
id,430940247,2026-07-01,43057123550,259141296,259141296
id,430940247,2026-07-01,43907127297,259141296,259141296
id,430940247,2026-07-01,40107130350,259141296,259141296
id,430940247,2026-07-02,25128378434,248170705,248170705
id,430940247,2026-07-02,16467668419,257288159,257288159
id,430940247,2026-07-02,13891549078,257288159,257288159
id,430940247,2026-07-02,26162758938,257288159,257288159
id,430940247,2026-07-02,21986477611,257288198,257288198
id,430940247,2026-07-02,28207762425,257288198,257288198
id,430940247,2026-07-02,26107772535,257288198,257288198
id,430940247,2026-07-02,26152539358,257288198,257288198
id,430940247,2026-07-02,19386535971,257288198,257288198
id,430940247,2026-07-02,28319706906,257288198,257288198
id,430940247,2026-07-02,25550661955,257288198,257288198
id,430940247,2026-07-02,26123018764,257288198,257288198
id,430940247,2026-07-02,26757768295,257288198,257288198
id,430940247,2026-07-02,26211988855,257288198,257288198
id,430940247,2026-07-02,19391572774,257288224,257288224
id,430940247,2026-07-02,24780819359,257288224,257288224
id,430940247,2026-07-02,29219666255,257288224,257288224
id,430940247,2026-07-02,17898155276,257516849,257516849
id,430940247,2026-07-02,23648595718,257516849,257516849
id,430940247,2026-07-02,23148596857,257516849,257516849
id,430940247,2026-07-02,43057123550,259141296,259141296
id,430940247,2026-07-02,43907127297,259141296,259141296
id,430940247,2026-07-02,40107130350,259141296,259141296
id,430940247,2026-07-03,25128378434,248170705,248170705
id,430940247,2026-07-03,13891549078,257288159,257288159
id,430940247,2026-07-03,16467668419,257288159,257288159
id,430940247,2026-07-03,26162758938,257288159,257288159
id,430940247,2026-07-03,26152539358,257288198,257288198
id,430940247,2026-07-03,21986477611,257288198,257288198
id,430940247,2026-07-03,19386535971,257288198,257288198
id,430940247,2026-07-03,28319706906,257288198,257288198
id,430940247,2026-07-03,25550661955,257288198,257288198
id,430940247,2026-07-03,28207762425,257288198,257288198
id,430940247,2026-07-03,26107772535,257288198,257288198
id,430940247,2026-07-03,26757768295,257288198,257288198
id,430940247,2026-07-03,26211988855,257288198,257288198
id,430940247,2026-07-03,26123018764,257288198,257288198
id,430940247,2026-07-03,19391572774,257288224,257288224
id,430940247,2026-07-03,29219666255,257288224,257288224
id,430940247,2026-07-03,24780819359,257288224,257288224
id,430940247,2026-07-03,23648595718,257516849,257516849
id,430940247,2026-07-03,17898155276,257516849,257516849
id,430940247,2026-07-03,23148596857,257516849,257516849
id,430940247,2026-07-03,43907127297,259141296,259141296
id,430940247,2026-07-03,40107130350,259141296,259141296
id,430940247,2026-07-03,43057123550,259141296,259141296
id,697604885,2026-07-01,57353336093,11043151,11043151
id,697604885,2026-07-01,50953327306,11043151,11043151
id,697604885,2026-07-01,48153608930,11043151,11043151
id,697604885,2026-07-02,57353336093,11043151,11043151
id,697604885,2026-07-02,50953327306,11043151,11043151
id,697604885,2026-07-02,48153608930,11043151,11043151
id,697604885,2026-07-03,57353336093,11043151,11043151
id,697604885,2026-07-03,48153608930,11043151,11043151
id,697604885,2026-07-03,50953327306,11043151,11043151
id,779266191,2026-07-01,29264374480,245872197,245872197
id,779266191,2026-07-01,27527246851,245872197,245872197
id,779266191,2026-07-01,27416811310,245872197,245872197
id,779266191,2026-07-01,21195685165,245872197,245872197
id,779266191,2026-07-01,25389323175,245872197,245872197
id,779266191,2026-07-01,21795721649,245872197,245872197
id,779266191,2026-07-01,27866702818,245872197,245872197
id,779266191,2026-07-01,29014387643,245872197,245872197
id,779266191,2026-07-01,19223481092,245872197,245872197
id,779266191,2026-07-01,26127246027,245872197,245872197
id,779266191,2026-07-01,23587779086,245872197,245872197
id,779266191,2026-07-01,18088299860,245872197,245872197
id,779266191,2026-07-01,27115384896,245872197,245872197
id,779266191,2026-07-01,29116134787,245872197,245872197
id,779266191,2026-07-01,22577522022,260133890,260133890
id,779266191,2026-07-01,24720372333,260133890,260133890
id,779266191,2026-07-01,22076680299,260133890,260133890
id,779266191,2026-07-01,29424110638,260133890,260133890
id,779266191,2026-07-01,40455576600,260133890,260133890
id,779266191,2026-07-01,22451188653,260133890,260133890
id,779266191,2026-07-01,29620337535,260133890,260133890
id,779266191,2026-07-01,18192931091,260133890,260133890
id,779266191,2026-07-01,22686419036,260133890,260133890
id,779266191,2026-07-01,24251133314,260133890,260133890
id,779266191,2026-07-01,25001036876,260133890,260133890
id,779266191,2026-07-01,23341118444,260133890,260133890
id,779266191,2026-07-01,27416811310,260134019,260134019
id,779266191,2026-07-01,19223481092,260134019,260134019
id,779266191,2026-07-01,18088299860,260134019,260134019
id,779266191,2026-07-01,27115384896,260134019,260134019
id,779266191,2026-07-01,22577522022,260134071,260134071
id,779266191,2026-07-01,18192931091,260134071,260134071
id,779266191,2026-07-01,24251133314,260134071,260134071
id,779266191,2026-07-01,25001036876,260134071,260134071
id,779266191,2026-07-01,23341118444,260134071,260134071
id,779266191,2026-07-01,29264374480,260134144,260134144
id,779266191,2026-07-01,27527246851,260134144,260134144
id,779266191,2026-07-01,27416811310,260134144,260134144
id,779266191,2026-07-01,21195685165,260134144,260134144
id,779266191,2026-07-01,19223481092,260134144,260134144
id,779266191,2026-07-01,26127246027,260134144,260134144
id,779266191,2026-07-01,22451188653,260134144,260134144
id,779266191,2026-07-01,23587779086,260134144,260134144
id,779266191,2026-07-01,18088299860,260134144,260134144
id,779266191,2026-07-01,22577522022,260134616,260134616
id,779266191,2026-07-01,22076680299,260134616,260134616
id,779266191,2026-07-01,22451188653,260134616,260134616
